KGE
"[ 3.0286419e-03 -2.6836828e-03  3.8204831e-03 -4.5430572e-03
 -6.1271293e-04  2.5827438e-04  4.7686785e-03  5.4502534e-04
  3.5087657e-03 -8.1222132e-04  4.7457837e-03  2.7508782e-03
  2.0648730e-03 -4.3561682e-04 -4.5144777e-03  3.8349186e-03
 -4.6819011e-03 -4.2688693e-03 -4.5167836e-03 -1.5311728e-03
 -1.6809660e-03 -1.5327104e-03  3.2834276e-03 -2.7246894e-03
 -3.4849478e-03  1.2235558e-03 -3.1244708e-04  4.4042715e-03
 -1.7183328e-03 -5.4524047e-04  1.4164732e-03  4.3360195e-03
 -5.5924943e-04 -4.7905226e-03 -1.0926554e-03  1.3057576e-03
  2.6619993e-03 -3.7122704e-03  1.4621005e-03 -1.8113100e-03
  1.3407753e-03  2.6094215e-03  2.9348582e-03  3.1361007e-03
 -1.1999125e-03 -6.0077477e-04 -2.4056213e-03 -3.9669373e-03
 -4.5110285e-04  1.4269152e-03  4.2492007e-03 -4.2579332e-03
 -3.9522727e-03  4.3425332e-03  1.7909231e-03  5.2419538e-04
  7.5987726e-04 -3.9986256e-03  2.9534623e-03 -8.1522670e-04
 -2.7108027e-03 -2.1243943e-03 -3.4873094e-03  2.4367007e-03
 -2.5751821e-03  4.7910442e-03  4.1315542e-03 -3.6032367e-03
  4.1848640e-03 -3.7543727e-03  2.1773614e-03  3.1196340e-03
 -1.5555786e-03 -2.2156874e-03  1.9686040e-03 -3.5524969e-03
 -1.8880924e-03  2.3575281e-03  2.8137551e-03  4.4820784e-04
  1.1505038e-03  2.7624890e-03  3.0828244e-03 -8.4074354e-04]"
"[ 2.1124301e-03  2.5531808e-03  7.7860942e-04 -1.1377966e-03
  2.4774857e-03 -1.4322654e-03 -5.8319792e-04  2.3485823e-03
  9.2546036e-04 -2.1797775e-03 -2.0006914e-03 -2.6963095e-03
 -3.1155609e-03 -1.5396439e-03  1.2070485e-03  4.6822852e-03
  3.6473866e-03 -1.0387842e-03  3.4507629e-03 -2.7351785e-03
 -2.0951685e-04 -1.0418426e-03 -2.3600166e-03  1.2577642e-03
  2.8176964e-03  9.1118691e-04 -3.4594378e-03  2.3495718e-03
  9.6597243e-04  6.8722060e-04 -3.6024787e-03  2.0363545e-03
  4.0931893e-03  1.6610604e-04  4.1395719e-03 -4.5843418e-03
 -2.6003094e-03 -1.6109075e-03 -1.8864404e-04  1.4527980e-04
  2.2841152e-03  2.2445368e-03 -3.2647012e-03  3.6126655e-04
  3.1539747e-03  4.3716840e-04 -1.9474253e-03  1.9343747e-03
  1.1506444e-03 -3.8353908e-03 -2.2989206e-03 -4.3853987e-03
 -1.6851139e-03  2.0019785e-03  2.6227157e-03  9.1531547e-04
 -2.4483253e-03  4.4362354e-03 -4.1499487e-03  1.4668796e-04
  3.4663756e-03 -4.6791974e-03  5.6658313e-04  2.4923226e-03
  3.6840211e-03  1.7537302e-03  4.5340913e-03  3.8796174e-03
 -3.4999661e-03  2.9149060e-03 -1.7158408e-04  2.8162231e-03
 -4.5547904e-03 -3.8144507e-03 -4.8952363e-04  3.8146176e-03
  4.1495436e-03 -1.2376076e-03 -1.7092507e-03 -1.3886448e-03
 -4.8140492e-03 -1.6868280e-03 -6.8095047e-04 -6.2446436e-04
 -2.3175816e-03  3.1957156e-03  1.8446692e-03  2.8239056e-03
 -1.4362640e-03 -2.1793901e-03 -8.1763975e-04 -2.0113727e-04
 -2.0270245e-03 -1.1152548e-03 -7.8227930e-04 -4.6838052e-03
 -4.6884110e-03  4.5586671e-03  3.2607676e-03 -1.7272294e-03
  8.7386696e-04  4.0092035e-03  2.7965945e-03 -3.1819358e-03
  1.3923743e-03  5.6017144e-04 -1.4635688e-04 -1.2959819e-04
 -4.7785412e-03  9.8116649e-04  1.4148825e-03  4.5184675e-03
  1.7520823e-03  1.1391700e-03 -4.6374444e-03  3.8351673e-03
 -3.9228760e-03  2.9457142e-03 -2.7190286e-03 -2.7910352e-03
  1.4111367e-03  3.9244811e-03 -3.0859248e-03  2.9647476e-03
  1.3389150e-03 -4.6295454e-03  2.7151369e-03 -4.2006122e-03
  2.9549361e-03  1.7096014e-03  2.5715679e-03  2.5705211e-03
 -1.5976329e-03 -2.5836320e-03  3.2296269e-03 -6.9667678e-04
  3.3995626e-03  5.9456564e-04 -4.2362325e-04 -2.9739107e-03
 -2.7568107e-03 -4.0920544e-03 -2.5682505e-03  2.0809039e-03
 -1.4330142e-03 -4.3832399e-03  1.1081379e-03  2.3875646e-03
 -4.7267159e-03 -2.9828586e-03 -4.5152525e-03 -2.8403476e-04
  3.5048849e-03 -1.6282853e-03  2.9463619e-03  1.5625623e-03
  3.1731469e-03 -1.8142909e-04 -3.4677831e-03  2.0597596e-04
  9.6539455e-04 -1.8432091e-03 -4.3714652e-03  3.3139391e-04
  7.9582119e-04 -4.0206285e-03 -4.6765041e-03 -5.3422851e-04
  3.7766923e-03  2.7936441e-03  2.3250412e-03 -1.6201739e-03
 -2.9224255e-03  7.0627779e-04  1.2303400e-03  1.4852434e-03
  6.7921961e-04  1.6124407e-04  4.4391272e-03 -4.2446330e-04
 -2.0848764e-03  2.2984557e-03 -2.1566914e-03  2.7059061e-03
  2.2327998e-03  7.2491774e-04  2.8312039e-03  4.4970396e-03
 -3.7758630e-03  2.8972598e-03  2.9688510e-03  2.6396476e-05
  2.9142299e-03  3.4644804e-03 -1.0635378e-03 -4.5907046e-03
  1.7009983e-03 -1.9971807e-03  1.1617281e-03  2.6309211e-04]"
"[ 9.9753821e-04 -4.4798218e-03 -3.5727513e-03  2.7216864e-03
 -1.7777716e-03 -4.7931438e-03  1.7058942e-03  4.0620673e-03
  4.4709072e-05 -3.1373107e-03 -1.3469346e-04  2.4377997e-03
  2.7586045e-03 -1.1856996e-03  1.1893329e-03 -4.0446399e-03
 -2.6153913e-04  1.3426179e-04 -2.8338442e-03  3.1554806e-03
  4.3882136e-03 -3.0055786e-03  3.7138057e-03  7.3122792e-05
  4.3357885e-03 -8.9751557e-04  2.4581263e-03  2.3167469e-03
  3.8365568e-03 -1.3648889e-03  4.3866443e-03 -8.3359517e-04
  1.0974719e-03  3.2886597e-03  2.7085748e-04 -2.2010978e-03
 -3.3714999e-03 -1.3975333e-04 -8.3852559e-04  2.3013824e-03
 -2.1982470e-03 -3.1390139e-03  3.9463085e-03  2.1303287e-03
 -1.6706246e-03  6.7420630e-04 -2.4298420e-03  2.9732352e-03
 -3.0195846e-03 -4.4089281e-03 -1.0898917e-03  1.2704963e-03
 -4.1869143e-04  4.8265602e-03 -2.1987113e-03 -4.0886044e-03
 -3.2454925e-03  4.7165346e-03  2.5954861e-03 -3.9075431e-03
 -7.5246859e-04 -9.8388712e-04  4.5677740e-04 -1.9715403e-03
  1.5825033e-05 -3.7949178e-03  2.8652507e-03  2.4088188e-03
 -3.4857455e-03 -2.0724598e-03  2.0375131e-03  1.3787928e-03
 -2.4029973e-03  4.3036747e-03  1.5292321e-03  3.2453756e-03
  1.4366205e-03 -9.5974375e-04 -1.0998831e-03 -3.8078062e-03
  5.8555743e-04 -3.7569166e-03  4.7402224e-04  3.9209607e-03
 -8.1614405e-04  2.3397226e-03  1.9805091e-03 -3.3237427e-03
 -2.5940842e-03 -3.8516824e-03  2.1889131e-03 -2.1237161e-03
  9.7082788e-04 -3.3792881e-03 -1.3713322e-03 -2.5319131e-03
 -3.9702393e-03 -1.1091910e-03 -4.6452642e-03 -4.5386585e-03
  2.5057024e-03  9.3251374e-04  4.0455949e-03  4.7495901e-03
  1.5531592e-03  2.5873641e-03  2.3884214e-03  3.4437748e-04
 -3.9195754e-03 -9.0412190e-04 -3.9279694e-03  4.0490120e-03
 -3.0349120e-03 -3.2753304e-03  1.1740327e-03 -3.2680135e-03
 -1.8032915e-03 -3.2781223e-03  3.7523587e-03 -4.4769226e-03
 -1.4179088e-03 -3.8133047e-03  4.4496260e-03 -3.3457009e-03
  2.5467509e-03  5.5309664e-04  4.0470264e-03  4.8243743e-03
  9.2125591e-04 -3.7447838e-03  3.9943443e-03 -3.9453749e-03
  3.9785635e-05 -4.6555568e-03 -2.7801234e-03 -3.4736195e-03
  2.0269305e-03  2.7894666e-03 -3.1021829e-03  3.6824816e-03
 -1.9660750e-03 -6.2120985e-04 -3.5982630e-03 -5.7030329e-04
 -5.6009227e-04 -4.3887459e-03  1.1787643e-03 -1.4715937e-03
  3.7999963e-04 -1.5914114e-04 -3.7075970e-03  3.1996868e-03
 -6.3398248e-04  2.5280076e-03  3.0970993e-04 -2.8449791e-03
 -1.6248501e-03  1.8462120e-04 -1.5373109e-03 -1.9964946e-03
  1.7928830e-03 -1.5198786e-03 -4.7882558e-03 -7.7239238e-05
  4.4504912e-03  3.6775977e-03  1.1193231e-03 -3.7262291e-03
  3.0872575e-03  1.1264002e-03  7.5911963e-04  4.1189310e-03
 -2.6535899e-03 -2.7875328e-03  4.8013977e-03 -3.3664084e-03
  2.4068099e-03 -2.3858433e-03 -4.7060377e-03 -2.9128022e-03
 -3.3576232e-03  4.6351585e-03 -1.6898511e-03  2.8493255e-03
 -1.2988446e-03 -3.0301055e-03  2.6547341e-03  4.9714325e-04
  1.9892985e-03 -2.5554937e-03  3.6525656e-03 -7.7528367e-04
 -5.5800332e-04 -3.2988065e-03  2.8513242e-03 -1.4236907e-03
 -4.8118611e-03  1.7844071e-03 -3.5448978e-03  1.2833271e-03]"
"[-4.3219547e-03  2.2782153e-03  2.5651203e-03 -2.1883680e-03
  3.0567632e-03 -3.7975858e-03 -3.9646314e-03  2.0557540e-03
 -6.1241444e-04 -4.8935041e-04 -6.3884398e-04 -1.9841229e-03
 -6.8522617e-04 -1.9444292e-04 -4.5724893e-03 -4.7644628e-03
  1.2953174e-03  1.0464233e-03 -3.8387128e-03 -3.7075833e-03
  3.9431755e-03  1.7928658e-03 -1.3597785e-03  2.8499137e-03
 -3.0650804e-04 -6.4717326e-04 -4.5186752e-03 -2.3366865e-03
  3.4060036e-03  3.3385260e-04 -6.4388989e-04 -1.3699797e-03
  1.7216937e-03  3.7297481e-03  2.1915515e-03 -4.3775649e-03
 -2.8788329e-03 -3.2997217e-03 -4.7908830e-03 -2.9517375e-03
 -1.3491400e-03 -4.6610553e-04  1.5256316e-03 -4.7209277e-03
  4.7818762e-03 -1.9616371e-03  1.0836939e-03 -2.2480607e-03
 -2.5600540e-03 -6.6657551e-04 -1.1538279e-03 -1.0787835e-04
 -2.4830175e-03 -3.1341133e-03 -3.9697820e-03 -5.0300406e-04
  3.0117575e-04  2.2097584e-04  1.5261020e-03 -2.7601547e-03
  2.5433833e-03  2.5502667e-03 -1.3432512e-04  2.3210417e-03
 -1.5388329e-03 -4.5932690e-03 -2.8912534e-03  3.0649225e-03
  3.5606790e-04  4.3478799e-03 -1.5784355e-03 -2.2583699e-03
  3.3477903e-03  2.4331901e-03  4.3215849e-03 -4.1468111e-03
  1.5522693e-03  1.3155313e-03 -3.5145748e-03  4.1798525e-03
 -1.2597311e-03  9.0033887e-04 -3.5464424e-03  1.2107333e-03
  9.4877556e-04 -3.2253703e-04 -2.9071621e-03  3.2021292e-04
 -3.7270447e-03 -3.5187446e-03 -2.4560033e-03 -5.0523458e-04
 -1.5242756e-03  3.2820771e-03 -8.2431920e-04 -1.8997286e-03
 -4.1421833e-03 -1.3439148e-03  2.3432318e-03 -2.7170193e-03
 -9.8283170e-04 -3.6232756e-03  3.3871015e-03 -3.1484233e-03
 -3.9848574e-03  4.3539633e-03 -2.5751390e-03 -3.0796975e-04
  4.6775644e-03 -2.3206742e-04  3.0243942e-03 -1.8526493e-03
 -4.6023345e-03  4.1184435e-04 -8.9904759e-05  2.7964264e-03
 -4.1373065e-03 -1.9790891e-03 -3.6595487e-03  7.5431308e-04
  1.4092140e-03 -3.6667334e-04 -2.2862977e-03 -4.0656440e-03
 -3.6048582e-03 -2.0991014e-03  4.5859856e-03  3.4883176e-03
 -3.5013012e-03 -3.4821588e-03  4.2360234e-03 -3.8349698e-03
 -8.8709081e-04  2.9139989e-03 -2.1523377e-03 -3.9486755e-03
 -7.4072229e-04 -3.3196174e-03  4.1186600e-03  3.9414666e-03
  3.1110598e-04  2.1708230e-03  4.6455017e-03 -4.3760287e-03
  1.7127437e-03 -1.8081067e-03  2.1519517e-03 -1.4394182e-03
  6.7456765e-04 -3.7241899e-03 -3.2579154e-03 -1.2013153e-03
  7.1973726e-04  4.2455285e-03 -4.1814158e-03 -3.3076485e-03
 -2.6612300e-03  1.0814541e-03  4.3115602e-03 -2.1253915e-03
  1.9172472e-03  3.1542885e-03 -2.1887384e-04  3.7239478e-03
  5.4744817e-04  5.3115189e-05  1.1647167e-04 -1.5221848e-03
 -2.1065190e-03  1.5257453e-03  1.2100809e-03 -4.4170218e-03
  1.1145407e-03  2.8039762e-03 -6.4260047e-04 -4.4256453e-03
  2.1973946e-03 -1.0002146e-03  3.9803865e-03 -1.1110366e-03
  3.2733479e-03 -3.8123988e-03  1.1256654e-03  4.5756469e-03
 -1.8011623e-03  2.9597455e-03 -4.2700320e-03  4.8229662e-03
 -3.6675031e-03  4.3641538e-03 -4.5915297e-03  2.1246606e-03
 -4.7216797e-04 -3.0676371e-03  6.5774051e-04 -9.6376007e-04
 -1.0842576e-03  1.6380451e-03  2.7353554e-03  4.2810556e-03]"
"[-1.0388759e-03  1.8060212e-03  1.1191452e-03 -1.9092229e-03
 -4.3012593e-03  2.6098653e-03  8.3135534e-04  2.3087193e-03
  3.0224863e-04  5.2302517e-04 -2.3860931e-03  3.2254732e-03
  9.3856547e-04 -3.3232481e-03 -3.9743911e-03  4.3395017e-03
 -2.6747857e-03 -4.6393722e-03  1.5794323e-03 -4.0807575e-03
  2.6219017e-03 -1.4644992e-03  2.6541892e-03  1.3447809e-03
